AddressID,AddressTypeID,BusinessEntityID,Año,Trimestre,Mes,Día,rowguid
25903,2,16817,2013,Trim. 3,agosto,18,AA1B5EDA-BA20-404E-BF1D-EF70ED0831F6
25904,2,16818,2012,Trim. 2,abril,26,7603E186-43E4-4E14-B049-3EB429990FBD
25905,2,16819,2014,Trim. 2,mayo,16,4A614231-DA4F-4047-B1A3-34513E24AE17
25906,2,16820,2014,Trim. 1,febrero,20,D5792BBC-4072-4896-8B16-CA69A5FB1602
25907,2,16821,2014,Trim. 2,abril,26,696BE914-1A47-440D-A223-307793E98089
25908,2,16822,2014,Trim. 1,marzo,15,10C4E830-FFB5-464F-88EC-B17273E44896
25909,2,16823,2012,Trim. 4,diciembre,25,D41DB3AC-796D-4AD4-9B7A-9784035DDAA9
25910,2,16824,2013,Trim. 1,enero,13,9AE8D123-DD6B-491B-BE3F-0196AC7453FA
25911,2,16825,2014,Trim. 2,junio,21,BFC910CD-97BF-4BCF-A45B-A26C9E01289F
25912,2,16826,2012,Trim. 4,octubre,25,43E9351A-AC86-46EE-8CCD-A198F344E35D
25913,2,16827,2014,Trim. 2,junio,30,BB678B88-423F-4CC6-8A92-7BF3FAB0374C
25914,2,16828,2014,Trim. 1,marzo,3,27917456-A690-4E75-9122-0D2B2CDB4E96
25915,2,16829,2012,Trim. 2,junio,17,7B7D1837-20A2-41B1-ACB5-3BA34BEF0300
25916,2,16830,2013,Trim. 4,noviembre,18,AE64EE3E-4193-4137-BBC4-CD4E77BDDCC2
25917,2,16831,2011,Trim. 3,septiembre,27,F3DD7467-F540-4798-9FB9-71F019E854C5
25918,2,16832,2013,Trim. 4,diciembre,3,A217914D-29DE-4E06-9DDF-F99C3CC22388
25919,2,16833,2013,Trim. 1,enero,21,0303D000-0DAC-4CC2-9C32-15DF39C533C7
25920,2,16834,2013,Trim. 4,diciembre,14,43619293-91DA-4F5B-B383-B9989FF930C9
25921,2,16835,2012,Trim. 1,enero,10,05513B40-7DF4-4A5E-A7DF-A3A39BD1D240
25922,2,16836,2012,Trim. 3,julio,6,8021A307-6C00-4E2F-A42F-F64DED253933
25923,2,16837,2014,Trim. 1,marzo,15,F5C2C877-C70B-4546-ADD6-40BC6B72DCEB
25924,2,16838,2013,Trim. 3,septiembre,24,9E7A38B5-6514-4B4F-8B9D-D9DD884CEF0E
25925,2,16839,2014,Trim. 2,abril,24,D8751B1F-A6AD-4069-B8BD-0173BB815C21
25926,2,16840,2013,Trim. 3,agosto,12,8FA4F2A6-C166-44EA-870A-AECB1FB450B3
25927,2,16841,2014,Trim. 1,enero,25,CB65C378-45F1-4422-A47F-AD8DC50537CE
25928,2,16842,2013,Trim. 3,agosto,27,6E0F0D68-6A85-477C-8DE2-008DD03FD712
25929,2,16843,2013,Trim. 4,noviembre,27,CACA4BF8-16FE-48F6-8205-49942EAB54F2
25930,2,16844,2014,Trim. 1,marzo,14,9DDC6692-5F95-4207-824A-DBF6A9BC90DB
25931,2,16845,2013,Trim. 3,agosto,1,D68D47C5-EDA7-47E5-80B2-A86A5308B309
25932,2,16846,2011,Trim. 3,agosto,6,70A314E4-8458-421C-BC20-921620DE1E45
25933,2,16847,2014,Trim. 1,febrero,2,0C1FE730-053B-40BD-BA85-DF4602151D91
25934,2,16848,2013,Trim. 3,julio,23,BF363548-25C3-4054-9B63-08D87CB76D9D
25935,2,16849,2013,Trim. 4,noviembre,6,224A2C06-3384-45A5-89BF-C2CB5FB84D6A
25936,2,16850,2013,Trim. 4,noviembre,28,121F0B7D-E088-4B4D-A18A-C41753647C69
25937,2,16851,2014,Trim. 1,enero,19,32028DD6-F43B-4923-8CD5-12D792052FF4
25938,2,16852,2011,Trim. 4,noviembre,22,51D6E6E0-683A-423F-8F15-C4EDB02F5377
25939,2,16853,2013,Trim. 3,agosto,18,522A6014-40BE-4746-BA1E-3EC9A1680AC6
25940,2,16854,2013,Trim. 3,agosto,31,561A4276-6DF0-4662-A4CE-1FE76DD8C22F
25941,2,16855,2014,Trim. 1,marzo,19,E3CD7DE1-A959-432B-802D-0F467BAFAFC0
25942,2,16856,2013,Trim. 1,enero,4,0DCD52BD-38EE-4000-B2C8-AF280092C295
25943,2,16857,2013,Trim. 2,abril,21,D66E30D0-4E99-4BF8-ACC7-AD07F3110A50
25944,2,16858,2012,Trim. 2,junio,12,7852400A-6CBD-4C88-B29B-B0DE62CB0BF7
25945,2,16859,2013,Trim. 3,agosto,17,8A1D84DE-2B4E-4150-B5BF-8873AAFECC57
25946,2,16860,2013,Trim. 1,enero,5,6DA92433-8F36-46A6-8B60-995F86455957
25947,2,16861,2012,Trim. 3,agosto,13,C360F432-8970-4553-ACA8-80BEC523AA6F
25948,2,16862,2013,Trim. 3,septiembre,19,1A8EB3B4-32DA-4D22-ADA9-0A7A51240D34
25949,2,16863,2013,Trim. 4,octubre,5,E63A488F-79AE-44C2-BA10-4F3F1E7B6470
25950,2,16864,2014,Trim. 2,abril,5,7E29E7D0-E6F3-4685-853A-1CC601688F3E
25951,2,16865,2012,Trim. 4,noviembre,28,6C9A0B49-AAB8-4042-AE1C-913FA8CBCFED
25952,2,16866,2012,Trim. 2,abril,11,DB611CBF-CD08-4F99-8135-5966D580DB5C
25953,2,16867,2013,Trim. 3,septiembre,28,4DDFB58D-E3B6-4C28-9FF1-2021D2AA95D6
25954,2,16868,2012,Trim. 2,junio,30,E994D7A4-658D-47BF-9811-B24C42BC7B6A
25955,2,16869,2014,Trim. 1,enero,7,CB054F62-B266-4B6C-B126-A76DD123E7F4
25956,2,16870,2013,Trim. 1,marzo,29,E28C7F53-7EF9-4302-95E8-6AABD6EBA68F
25957,2,16871,2014,Trim. 2,abril,18,EE7CF369-D5E1-450B-A76D-AF2BAE7DAF3E
25958,2,16872,2013,Trim. 1,febrero,20,C6131033-3B4F-427F-AC91-4B964A484E81
25959,2,16873,2014,Trim. 1,marzo,20,5CD0F94F-5818-4206-9518-AA02B2C4C880
25960,2,16874,2013,Trim. 4,noviembre,25,881C88E1-025C-4201-B912-3DF44841E19B
25961,2,16875,2012,Trim. 3,septiembre,20,80987628-0B11-4812-B607-7CC0F6D12714
25962,2,16876,2014,Trim. 1,febrero,27,3DB5C05A-2CDB-490D-8FB5-A0A31A4CB3D0
25963,2,16877,2014,Trim. 2,junio,14,189AB6E2-2D09-4E8C-B046-DE8BDCB7C833
25964,2,16878,2014,Trim. 1,febrero,1,E5823E34-CC1E-48BB-9DB7-B3CFD84B0181
25965,2,16879,2013,Trim. 3,septiembre,12,FF7873EE-73B3-49C0-8AE3-129BCA77267F
25966,2,16880,2013,Trim. 4,noviembre,4,3F3852EE-A47B-42AB-A0EC-BD5DFD1EB5AC
25967,2,16881,2013,Trim. 1,febrero,21,DC5D8086-55D0-4F1B-BF49-9D0E2527362E
25968,2,16882,2014,Trim. 1,marzo,29,124E7E22-FD8A-4A28-BAD4-59CC2713F47E
25969,2,16883,2014,Trim. 1,febrero,18,BA55D79E-7B7E-4F59-8F04-460D3A4A89A6
25970,2,16884,2011,Trim. 2,junio,13,8D6C8122-1B70-4DA5-8047-4668CAB130C8
25971,2,16885,2014,Trim. 1,marzo,17,D6480B8B-7E93-46DC-A7E0-C316E80B914E
25972,2,16886,2013,Trim. 2,junio,22,5BF750CC-FEFC-48FB-B112-7BF1129290C3
25973,2,16887,2014,Trim. 2,mayo,25,825FD31C-4F6B-4933-BDB1-02F9BD28E070
25974,2,16888,2013,Trim. 2,mayo,12,A4CE3DCD-6716-4237-9623-453C576B9B9A
25975,2,16889,2014,Trim. 2,mayo,4,A0006B39-AAC7-4CE6-9A23-221BD8477186
25976,2,16890,2013,Trim. 4,diciembre,6,95148754-2F47-4CCB-AC9A-39294B2B3348
25977,2,16891,2014,Trim. 2,junio,19,B24B1028-9D2A-4C92-A2BE-59286AEBC7D5
25978,2,16892,2011,Trim. 4,diciembre,14,4E9CB771-1D33-40A4-87EB-D914A1205F4C
25979,2,16893,2013,Trim. 4,diciembre,24,CED034CC-DBB0-409B-A6AA-EC04E702335D
25980,2,16894,2013,Trim. 4,octubre,17,373D7A47-F154-45E1-B8FD-C4F17A3C9697
25981,2,16895,2012,Trim. 4,diciembre,6,A139F0A2-A34D-490D-B866-0D65AD3D698D
25982,2,16896,2013,Trim. 3,julio,18,D87B1CDB-87FD-454B-BC33-177003063594
25983,2,16897,2013,Trim. 2,mayo,30,5D580315-6189-4A36-882B-712EA3722853
25984,2,16898,2012,Trim. 4,diciembre,16,7331784D-D361-40B7-8C01-14F3CECFC6FF
25985,2,16899,2011,Trim. 4,octubre,16,3E938F94-D1F0-4E2E-B533-872C11BB149C
25986,2,16900,2013,Trim. 4,noviembre,5,F4415BBC-6ADB-45D1-90BE-AFA753C8FA94
25987,2,16901,2014,Trim. 2,mayo,15,2EADC714-16F0-45CD-8C01-5789E5E4B0BF
25988,2,16902,2013,Trim. 3,julio,15,9F35473A-744E-473E-AC56-9D474CA6FE4A
25989,2,16903,2011,Trim. 2,junio,7,B06EEF86-0A37-4694-9416-75C07AED4079
25990,2,16904,2012,Trim. 3,julio,14,AA5A1AA8-BC87-4D7C-8525-3EBC307210D8
25991,2,16905,2013,Trim. 4,octubre,30,51C9BBD2-A95C-406D-AAB2-FCEF1C2D060C
25992,2,16906,2014,Trim. 2,mayo,8,BC56A1D1-AE9F-424E-A874-D3F14385C35D
25993,2,16907,2013,Trim. 1,enero,21,3A0CE078-683B-47BB-B3A6-EE06C2604775
25994,2,16908,2013,Trim. 4,noviembre,15,14757899-72FD-4477-90A7-4C7629E1F532
25995,2,16909,2011,Trim. 4,noviembre,29,7BAC0B4E-C525-435D-B017-EDF6240F342A
25996,2,16910,2013,Trim. 3,agosto,12,F4DA7BCB-3694-4455-9C14-6A7CB76EF4C9
25997,2,16911,2011,Trim. 3,agosto,19,60A3E442-0B0D-48DF-8948-6C2D9306407C
25998,2,16912,2013,Trim. 4,octubre,21,309DFEC9-00D8-45CF-89CE-D4EF60FBDFA6
25999,2,16913,2011,Trim. 4,noviembre,5,47C966E8-3BCA-466A-8B6B-10497A16932B
26000,2,16914,2012,Trim. 2,abril,1,4FB398FA-53F2-415E-8C90-EDA3C0973853
26001,2,16915,2013,Trim. 3,septiembre,2,86C89361-193F-4FB2-AF4D-3441807D06CA
26002,2,16916,2013,Trim. 3,julio,11,CAEBD02C-8436-4A59-8169-0392B70FF937
26003,2,16917,2014,Trim. 2,abril,25,B7609863-77B5-4300-8863-4E69BDC37DBC
26004,2,16918,2014,Trim. 1,febrero,26,A8D76421-9BE3-4F95-A9C5-D658C529351D
26005,2,16919,2014,Trim. 2,junio,20,117B7C4A-E134-45CB-833B-F0500779FA31
26006,2,16920,2013,Trim. 4,diciembre,15,225AF21A-5BF7-43CA-AC32-A9035C530269
26007,2,16921,2014,Trim. 1,marzo,15,9B5AE3FA-56B2-4594-A67E-53D74F0A38DE
26008,2,16922,2014,Trim. 1,marzo,7,A6E747BE-A9C9-49E9-9A5E-C233C4E38C55
26009,2,16923,2012,Trim. 2,abril,13,BEC72FF1-5EC7-4370-851F-A7533FF5F216
26010,2,16924,2014,Trim. 1,febrero,11,6191A523-C3E7-446F-96CF-FB42D272B0E3
26011,2,16925,2013,Trim. 4,diciembre,15,7DBA7FA9-2934-4957-95C9-C1EECD8D60AF
26012,2,16926,2013,Trim. 4,octubre,25,A678D70A-5F56-4ECB-99A5-245AB6115A94
26013,2,16927,2013,Trim. 4,octubre,21,696BFC34-AA63-4781-B2F6-5790ABAC63E3
26014,2,16928,2013,Trim. 3,julio,25,CEACE8C0-7CD2-4C83-94C3-C988C848812E
26015,2,16929,2013,Trim. 4,diciembre,29,8430AE6E-79E7-4BBF-B212-F0DA862863EA
26016,2,16930,2012,Trim. 1,enero,26,D81FBAFC-89D8-42A3-98A0-1C5B328A1762
26017,2,16931,2014,Trim. 2,abril,22,5121A784-9C58-4D21-BAB2-8207AD7F7DC2
26018,2,16932,2012,Trim. 3,julio,7,9F1D002B-CA23-46F7-8355-E94BD8753CA0
26019,2,16933,2013,Trim. 3,septiembre,11,3FCFA40F-7442-406A-9F4D-3213F13CD2A9
26020,2,16934,2012,Trim. 4,noviembre,25,9BC8F84D-47B8-4667-9318-F92B5772E679
26021,2,16935,2011,Trim. 4,noviembre,13,07A07526-9887-4D49-996E-DA9DAC93E3FD
26022,2,16936,2014,Trim. 1,marzo,27,4A27E7B3-2373-407D-A5CB-5F16454D0EB9
26023,2,16937,2012,Trim. 3,septiembre,19,D84951B2-EBE9-4D68-B382-7D079EFDEED7
26024,2,16938,2014,Trim. 1,febrero,7,C371E5F8-8FE2-497C-A10B-8713D7782B0B
26025,2,16939,2013,Trim. 2,abril,18,5761AE56-4C79-4171-93BE-E918A0DDE86E
26026,2,16940,2012,Trim. 3,julio,18,C34FBB5D-623C-49B1-BEFA-2B549A810812
26027,2,16941,2013,Trim. 3,septiembre,30,F2B11F91-2E1B-4D18-BA16-265FED27B24C
26028,2,16942,2013,Trim. 3,septiembre,3,46A3CD08-9259-4681-96FF-72A9A4585DE0
26029,2,16943,2014,Trim. 2,junio,18,C9EAFCA8-7620-45EC-8BE5-79EC93C4A6C3
26030,2,16944,2012,Trim. 1,enero,28,18FC7564-5F8F-4AF6-BA02-7375E9A915E8
26031,2,16945,2014,Trim. 1,marzo,15,3C6D2F16-DBF7-4FF9-A488-91356F23F43F
26032,2,16946,2013,Trim. 1,febrero,26,446C5E5C-D317-40BC-9FB5-DCBF68B0FD94
26033,2,16947,2013,Trim. 3,julio,4,10320A5A-3F43-4011-B9CC-E3155ECFC3A9
26034,2,16948,2014,Trim. 1,febrero,28,C97ACF78-C8E2-490C-8886-A0E81CDF1A0C
26035,2,16949,2013,Trim. 4,octubre,12,C2D01E5F-DDD1-4E5A-AFA0-54DACF498151
26036,2,16950,2014,Trim. 1,marzo,19,D15E4AC1-802A-4D06-9886-9324A8D0637A
26037,2,16951,2011,Trim. 3,julio,21,C5B650DA-E000-4135-9A21-1CFEE0B0FEF4
26038,2,16952,2013,Trim. 3,julio,6,C62FCC19-BCA1-410D-A976-ADF4C8D9453D
26039,2,16953,2013,Trim. 3,septiembre,16,D7E47A0D-9E41-4A55-A7A6-52E58274D1AC
26040,2,16954,2013,Trim. 3,agosto,2,A94D3ABD-45C8-49D8-8894-1A8E4E53DDB2
26041,2,16955,2011,Trim. 4,diciembre,9,2415FA64-C4A4-4DB6-B5E7-812EA7D7AEE2
26042,2,16956,2013,Trim. 4,noviembre,27,5A96F79C-C1A5-449C-A6B9-BCFC10C73B5D
26043,2,16957,2013,Trim. 4,octubre,30,F009A09C-AD5D-458F-8056-FE9018F134CB
26044,2,16958,2012,Trim. 4,noviembre,15,6ECA43B7-0F3D-463C-9EAE-753ED1E10697
26045,2,16959,2013,Trim. 1,febrero,1,CA552707-0333-4CCA-B8A5-6E52DED6ECF0
26046,2,16960,2014,Trim. 1,febrero,28,DBA1DC82-F340-4CF0-9707-9D25F2F0F9A7
26047,2,16961,2014,Trim. 2,abril,19,DDBF0F89-FD55-4360-8748-07A86865AED8
26048,2,16962,2011,Trim. 3,julio,25,651F5660-A7FD-441B-9430-54FA1C45665A
26049,2,16963,2011,Trim. 4,octubre,5,436439A7-45B0-419C-9F43-86B1D39B00A9
26050,2,16964,2014,Trim. 2,mayo,26,70AFBD39-7F21-45EF-A957-2FCDAC60E5E8
26051,2,16965,2013,Trim. 3,agosto,24,ADD6ADD1-9F51-4DE6-8278-FEB56D698B93
26052,2,16966,2013,Trim. 4,octubre,22,4800B00C-ED5F-47C3-9E33-309F96EF69B1
26053,2,16967,2013,Trim. 3,septiembre,22,178325C2-D769-4025-B61D-8D6A42D7F403
26054,2,16968,2014,Trim. 1,marzo,8,84396CCB-EC13-481D-80C3-2B8A3B4ACF25
26055,2,16969,2013,Trim. 4,noviembre,27,2774F2E0-B001-450C-9A97-EF6D0E53BA27
26056,2,16970,2013,Trim. 4,diciembre,11,B5569253-B56E-439B-922C-C4AA5DB7F2B0
26057,2,16971,2013,Trim. 4,noviembre,28,A882A0AD-E747-42BC-A895-3DCDC25D468A
26058,2,16972,2014,Trim. 2,junio,30,ED88ABE8-2F9A-4B0C-BE85-5156D421D315
26059,2,16973,2014,Trim. 2,mayo,6,71B8D5CE-34A1-4A1D-A0BE-6B4D0830E834
26060,2,16974,2013,Trim. 4,diciembre,6,A2603CEB-30D3-4AF0-8325-35042D54FEF6
26061,2,16975,2013,Trim. 2,abril,29,1DCD8BCD-3789-4EB5-AB46-1434904577AF
26062,2,16976,2011,Trim. 3,agosto,14,E424EC5A-6247-45E9-87CD-413E1CDBC73F
26063,2,16977,2014,Trim. 2,mayo,23,FC65DF8D-07B4-48DB-B2E0-03E5DBA9795F
26064,2,16978,2012,Trim. 3,julio,2,1E0D317B-80E2-4A91-9326-BE18DBC72E71
26065,2,16979,2012,Trim. 1,enero,22,E2DDA57A-A1D0-43F7-BD54-55376269712A
26066,2,16980,2012,Trim. 1,enero,26,28A481B3-FDA2-46F1-8299-0AB56D8B0FD3
26067,2,16981,2013,Trim. 4,diciembre,8,78254B2F-59DF-40B0-AEA7-35A5982F8CD9
26068,2,16982,2013,Trim. 4,diciembre,3,69ED8535-C21C-472B-B93D-9FE6F54FF118
26069,2,16983,2012,Trim. 2,junio,16,D8FE4ABD-4BDA-4FBE-A8B1-B815D816A171
26070,2,16984,2014,Trim. 1,enero,26,D70CFCA9-AC65-4B85-BEB5-DAC17B3CFD86
26071,2,16985,2013,Trim. 4,noviembre,24,C43778A4-C135-49F8-8CC3-239D7452C5A1
26072,2,16986,2013,Trim. 3,julio,11,DE1063BA-F7ED-4C74-97C5-AB7729946E57
26073,2,16987,2013,Trim. 4,diciembre,7,04596125-F078-41B7-B82A-E8A1B47BB009
26074,2,16988,2014,Trim. 1,febrero,19,D782398B-C864-4A05-B1FC-644190A5CBEB
26075,2,16989,2014,Trim. 1,marzo,6,24C2F9E9-8C99-4428-B7B7-0368F7BCF734
26076,2,16990,2013,Trim. 4,noviembre,27,8DA54139-E574-497B-81D9-C3AA0C79736E
26077,2,16991,2011,Trim. 4,diciembre,7,AB7E4FA5-F299-4CAD-A192-04421E00476F
26078,2,16992,2014,Trim. 1,febrero,16,D555856C-2F20-4C4E-93F9-DA5351E8A755
26079,2,16993,2013,Trim. 4,octubre,17,75BC1ED8-2C93-4B23-A8E2-D4824415F6D6
26080,2,16994,2012,Trim. 2,junio,7,8349ABC1-EB54-4C6C-A183-F82B87021C75
26081,2,16995,2013,Trim. 4,diciembre,29,F5ADA09E-0C4B-40A3-8418-F0005472A9B2
26082,2,16996,2013,Trim. 3,agosto,2,E129D684-3ADD-4FDC-BACF-025A735A1096
26083,2,16997,2013,Trim. 3,septiembre,16,5DB35E01-8A4C-45AE-B7DC-7441D9EC38ED
26084,2,16998,2011,Trim. 2,junio,24,263B87E9-8B64-41A2-A8A2-6A0534362E2E
26085,2,16999,2013,Trim. 3,septiembre,26,58732472-1DC4-4927-B531-E78A249A976F
26086,2,17000,2014,Trim. 2,junio,12,B5E9ED8E-737B-4B7E-8D42-57E3E1C9E263
26087,2,17001,2013,Trim. 1,enero,11,09F8D835-0A23-48A4-8420-EAFF663D60C4
26088,2,17002,2014,Trim. 2,abril,12,112E705B-B41F-4143-ACD6-5B1BA5C907AD
26089,2,17003,2012,Trim. 2,mayo,22,C0D59319-92C9-4C34-A7A3-81B242C5E3FF
26090,2,17004,2011,Trim. 3,julio,21,F408DDBC-2946-4B81-98EF-837AB76A86E9
26091,2,17005,2013,Trim. 1,febrero,24,40630A63-97D8-40FB-AD74-B99AC69F44FE
26092,2,17006,2012,Trim. 3,agosto,29,067268CE-AC88-45E9-982C-2226B2F8919E
26093,2,17007,2013,Trim. 3,agosto,25,182DC24C-8198-4C41-AC25-C88FC47879C0
26094,2,17008,2013,Trim. 4,noviembre,21,0F985AD2-B3D8-420A-8F5D-AB1A448A9948
26095,2,17009,2014,Trim. 1,febrero,25,7CA9BA37-4C96-4C06-A8E7-66EF3946D00B
26096,2,17010,2013,Trim. 3,agosto,8,AE74FB94-F14E-4522-9453-01D647E361FB
26097,2,17011,2012,Trim. 2,mayo,23,4812E1C6-FA2B-430D-BC76-0AD454D04CAC
26098,2,17012,2013,Trim. 3,agosto,1,BADEFABE-21CC-4170-9458-FB870E1330EB
26099,2,17013,2013,Trim. 2,junio,8,95E20057-88D5-47BA-AE18-17E78C8DB254
26100,2,17014,2013,Trim. 1,enero,27,141AFF52-447B-4AF6-8150-D25B56E52EE4
26101,2,17015,2011,Trim. 3,julio,28,8A73D22D-EEE9-438A-99E6-48ABDE16648D
26102,2,17016,2013,Trim. 4,noviembre,16,6AFA9101-E5F4-4C36-A45C-C2E771A209EB
26103,2,17017,2013,Trim. 1,enero,31,8F67BB2C-CD7F-435F-86D3-BFB303D616AB
26104,2,17018,2014,Trim. 2,abril,8,C28E34DE-1FC4-44F1-86F0-A103A9A80E6C
26105,2,17019,2013,Trim. 3,septiembre,1,6ECF590D-E4B4-48B6-9A99-22DF975195F1
26106,2,17020,2014,Trim. 2,junio,10,C5966BD2-DBA0-4705-B4B3-018FC16AB47C
26107,2,17021,2014,Trim. 1,enero,17,AF6F5AC2-CE83-496D-841F-D060E6803099
26108,2,17022,2013,Trim. 4,octubre,1,AB95B0FD-DC27-484B-B406-20F02DD0963D
26109,2,17023,2014,Trim. 2,mayo,28,82ACF8E2-D1E9-4218-A5A7-381742FD9D56
26110,2,17024,2012,Trim. 2,mayo,28,B1A8B04D-C61B-490D-A62B-23C54A758C15
26111,2,17025,2012,Trim. 2,junio,1,6D3E53C4-6EAC-45B7-AE18-CA3DFA3EBD03
26112,2,17026,2013,Trim. 4,diciembre,17,69605C5D-7E5B-458F-8AFD-42576305D225
26113,2,17027,2013,Trim. 4,diciembre,9,D2116D10-04AA-4772-A294-7FC3559175BA
26114,2,17028,2014,Trim. 2,mayo,6,7ABDCEBD-9998-4074-9BBA-AFBAF4ED9147
26115,2,17029,2014,Trim. 2,mayo,20,EC74B525-9A58-4D3B-9219-29EAD6FCDD51
26116,2,17030,2013,Trim. 3,julio,25,03AAD572-8C36-4EE7-8139-F90150CA02B1
26117,2,17031,2013,Trim. 2,junio,21,EDFA734E-15E6-47B6-8B0B-B4077BFAC90C
26118,2,17032,2013,Trim. 3,septiembre,5,7C8FE570-3284-4716-A5BF-2D0085BCB962
26119,2,17033,2014,Trim. 2,abril,2,6AB71803-2CE3-48E7-BFF2-FB0CED41E331
26120,2,17034,2014,Trim. 2,mayo,26,E4170E5F-1096-485E-A0D8-01BD9DC5653C
26121,2,17035,2014,Trim. 2,abril,23,67666B49-0BB5-42CE-B8C1-FFA5599CCB07
26122,2,17036,2013,Trim. 3,septiembre,24,51BD7AFB-8DD2-4F31-B013-78C5CCFF05E1
26123,2,17037,2013,Trim. 4,diciembre,10,8796CE9E-E4DA-4E9F-8CD4-D562C06CBEA1
26124,2,17038,2014,Trim. 1,febrero,1,298CE7A1-F35A-46E5-8192-D026B4851DE0
26125,2,17039,2013,Trim. 4,octubre,29,D5115563-172A-499E-8EAF-CA35F6ECC6FD
26126,2,17040,2012,Trim. 4,diciembre,13,599A2C4D-0F19-4C92-8C1F-85A3CACC2879
26127,2,17041,2013,Trim. 4,octubre,25,0B351FBB-1890-46FF-9FB8-E56FC384E043
26128,2,17042,2013,Trim. 2,junio,22,DEBBE0E2-6055-4112-B736-357A9853CD8E
26129,2,17043,2012,Trim. 3,julio,16,F714723A-F30A-4323-8D62-1EDE0124DACC
26130,2,17044,2013,Trim. 1,marzo,1,4E6D82A6-09E5-4AB6-85E6-F32A63116936
26131,2,17045,2013,Trim. 4,noviembre,14,4D73756E-C504-4AD9-818B-A95F6ECC0723
26132,2,17046,2013,Trim. 4,diciembre,7,26488582-6094-44ED-88B0-7884910E8493
26133,2,17047,2014,Trim. 2,junio,26,1A3DAD90-C77C-4B01-9E2F-72FE80A31653
26134,2,17048,2014,Trim. 1,febrero,18,23E7D05D-12DA-418E-9797-9C89AE2715CD
26135,2,17049,2013,Trim. 4,noviembre,22,9972F9F5-A1EE-467A-98C6-95FCF696C366
26136,2,17050,2012,Trim. 4,noviembre,19,6E2C165C-0D18-414F-84AD-E8F24CDA9DD1
26137,2,17051,2013,Trim. 3,julio,28,359C4CDF-04F9-42C9-8459-D847DF2BA784
26138,2,17052,2013,Trim. 3,agosto,25,BC8E3F8D-D5E0-430A-A222-5DBE8A04BCCE
26139,2,17053,2014,Trim. 2,abril,16,45DA7FF6-5217-447F-94B4-D94A30EC5BB6
26140,2,17054,2013,Trim. 4,noviembre,15,AD4585AA-C7B8-473B-8A80-49248CC68FF7
26141,2,17055,2013,Trim. 3,agosto,20,0F3E25DF-FABF-483E-A62D-9E32D2171486
26142,2,17056,2012,Trim. 2,abril,11,730C1131-B200-4046-BF8A-810AE3DC0D76
26143,2,17057,2013,Trim. 3,agosto,25,312CD471-86F3-4A74-BD6B-14AB2F8E57AF
26144,2,17058,2014,Trim. 2,mayo,16,3177E335-9A6C-42A4-A843-8F4A6EEA4D13
26145,2,17059,2013,Trim. 2,mayo,20,B577AD87-908C-4CC1-83CD-DCDC7D8F2AAF
26146,2,17060,2014,Trim. 1,enero,22,0D095E25-34D9-4A7E-BCA9-59D9B4E8FE03
26147,2,17061,2014,Trim. 1,marzo,4,D40D8536-BA00-4739-A0B8-08346015A8EB
26148,2,17062,2012,Trim. 4,noviembre,3,AEDE2E9D-D84D-4B09-95BB-7E027FE6BDE5
26149,2,17063,2013,Trim. 1,enero,23,A0E367BB-317E-4F29-90B8-680C87158A24
26150,2,17064,2013,Trim. 1,marzo,1,55B07FB5-4477-46F3-9AF0-C7792546BC45
26151,2,17065,2012,Trim. 1,marzo,11,4F1CB318-7A8C-4E90-BFCF-E297639129B8
26152,2,17066,2014,Trim. 1,enero,26,BBF8FB82-C691-43F5-AD0C-2B82D299B4B5
26153,2,17067,2013,Trim. 3,julio,29,9BB0ED21-95AC-4E8F-AC42-7C9668FAC6D7
26154,2,17068,2011,Trim. 4,noviembre,15,00939EA6-05FC-412D-B40A-1F9EAAE2EE54
26155,2,17069,2014,Trim. 2,mayo,18,3B2CD836-511A-4E72-A492-DB384BFE2351
26156,2,17070,2012,Trim. 4,noviembre,8,3692DE3C-8F2E-430A-A3BE-E9EAE829D8B2
26157,2,17071,2013,Trim. 3,septiembre,13,19942D33-60A0-424B-88A4-FF03F5804293
26158,2,17072,2014,Trim. 1,enero,30,F05CB144-0EF2-442A-9517-FEA4C3EF0412
26159,2,17073,2012,Trim. 4,diciembre,19,B70B59E0-DED4-4AD8-BBDE-609EF6AA49A1
26160,2,17074,2013,Trim. 3,agosto,19,484E9332-161E-41DE-B644-9E487AD73394
26161,2,17075,2013,Trim. 4,diciembre,7,58AB71D0-6DB4-49FF-860D-6628D1B647B5
26162,2,17076,2013,Trim. 2,mayo,29,A56EEADB-5976-43D2-8F9A-34892A2AA802
26163,2,17077,2013,Trim. 1,enero,6,3ADEE09D-E1DE-4819-A1DC-CD1153B96C8F
26164,2,17078,2014,Trim. 2,abril,12,A8972E29-5DD0-425A-9892-15B45B2B2AB7
26165,2,17079,2011,Trim. 3,agosto,2,F8EAAC12-12EA-4A05-AF50-F8AEA933774E
26166,2,17080,2012,Trim. 3,julio,8,60ECE459-3A93-4423-8CBB-8F76C8DC125E
26167,2,17081,2011,Trim. 2,junio,10,8F1E02AD-1491-44FB-8790-B12573CFE6A6
26168,2,17082,2014,Trim. 2,abril,17,3596F2CD-5E34-49B2-919B-8FED74A5BB39
26169,2,17083,2014,Trim. 1,marzo,28,7C4A4AE4-3AFE-4BA5-95C6-124D63D97269
26170,2,17084,2013,Trim. 3,agosto,3,53258A98-10AD-47DE-B474-4B12A431B942
